,sold_price,longitude,latitude,lot_acres,taxes,year_built,bedrooms,bathrooms,garage,fireplaces,sqrt_ft,kitchen_features,floor_covering,HOA,zipcode
2519,614000.0,-111.047356,31.600319,0.46,5157.34,2005,3,3.0,3.0,1.0,2950.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",Natural Stone,85.0,85646
2520,650000.0,-110.910188,32.321461,0.1,3507.54,1996,3,3.0,2.0,2.0,3359.0,"Dishwasher, Refrigerator, Microwave, Oven",Natural Stone,165.0,85718
2521,675000.0,-110.936006,32.238194,0.22,5889.0,2008,4,3.0,2.0,1.0,3528.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven","Carpet, Concrete, Wood",0.0,85719
2522,685000.0,-111.054554,32.435222,1.0,9200.54,2014,4,4.0,3.0,0.0,3781.0,"Garbage Disposal, Microwave, Oven","Carpet, Ceramic Tile, Wood",60.0,85658
2523,660000.0,-110.997814,32.430414,3.3,1985.08,2016,4,3.0,4.0,1.0,3589.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven","Carpet, Ceramic Tile",0.0,85755
2524,677000.0,-110.863221,32.263892,0.65,5184.0,1957,5,4.0,2.0,2.0,3459.0,"Dishwasher, Garbage Disposal, Oven","Ceramic Tile, Concrete, Mexican Tile",48.0,85715
2525,600000.0,-110.923386,32.304104,2.04,7528.09,1970,3,4.0,4.0,2.0,4002.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven","Carpet, Mexican Tile, Wood",0.0,85718
2526,685000.0,-110.844897,32.30095,0.82,7187.62,1999,3,3.0,2.0,1.0,3002.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven","Carpet, Concrete",25.0,85750
2527,678200.0,-110.968201,32.460667,0.86,8369.01,2004,4,3.0,3.0,2.0,3356.0,"Dishwasher, Double Sink, Garbage Disposal, Refrigerator, Appliance Color: Stainless, Countertops: limestone","Carpet, Natural Stone",100.0,85755
2528,690000.0,-110.853122,32.322783,0.17,5797.0,2000,3,3.0,2.0,1.0,2396.0,"Dishwasher, Double Sink, Electric Range, Freezer, Garbage Disposal, Island, Lazy Susan, Pantry: Cabinet, Refrigerator, Warming Drawer","Natural Stone, Wood",107.0,85750
2529,680000.0,-110.853166,32.32251,0.13,5844.0,2001,3,3.0,2.0,1.0,2771.0,Dishwasher,Ceramic Tile,107.0,85750
2530,675000.0,-110.821338,32.274562,0.8,7219.86,1999,4,4.0,3.0,1.0,3563.0,"Dishwasher, Freezer, Garbage Disposal, Refrigerator","Carpet, Wood",5.0,85750
2531,620000.0,-110.741148,32.253956,4.32,4277.11,1970,5,3.0,3.0,3.0,4452.0,"Dishwasher, Double Sink, Freezer, Garbage Disposal, Gas Range, Pantry: Closet, Prep Sink, Refrigerator, Warming Drawer, Wet Bar, Appliance Color: White, Countertops: Corian","Ceramic Tile, Concrete",-1.0,85749
2532,659500.0,-110.83868,32.316319,0.64,8847.77,1993,3,3.0,3.0,2.0,2993.0,"Island, Pantry: Walk-In, Refrigerator, Countertops: granite","Carpet, Ceramic Tile",142.0,85750
2533,699000.0,-110.947548,32.415428,0.65,5778.98,1995,4,3.0,3.0,1.0,3163.0,"Dishwasher, Double Sink, Electric Range, Freezer, Garbage Disposal, Island, Pantry: Walk-In, Wet Bar, Appliance Color: Stainless, Countertops: Granite",Natural Stone,84.0,85737
2534,656500.0,-110.841474,32.297742,1.09,6055.36,2016,4,4.0,2.0,1.0,3219.0,"Gas Range, Refrigerator","Ceramic Tile, Concrete",25.0,85750
2535,688882.0,-110.826002,32.276566,0.84,6890.56,1999,5,3.0,3.0,2.0,3965.0,"Dishwasher, Garbage Disposal, Gas Range, Appliance Color: Black, Countertops: Granite","Carpet, Ceramic Tile",0.0,85750
2536,695000.0,-110.969129,32.31467,4.8,5344.22,1953,4,4.0,0.0,1.0,3134.0,"Dishwasher, Double Sink, Gas Range, Island, Refrigerator, Wet Bar","Carpet, Ceramic Tile, Wood",-1.0,85704
2537,681600.0,-110.886725,32.329617,1.02,7608.34,1969,4,5.0,2.0,1.0,4614.0,"Desk, Dishwasher, Double Sink, Garbage Disposal, Island, Pantry: Butler, Refrigerator, Wet Bar, Appliance Color: White, Countertops: Granite","Carpet, Natural Stone",258.0,85718
2538,679500.0,-110.75387,32.170924,3.84,6792.83,2007,4,4.0,8.0,1.0,4008.0,"Dishwasher, Garbage Disposal, Refrigerator",Ceramic Tile,0.0,85730
2539,560000.0,-110.935611,32.335645,1.79,9017.81,2009,3,3.0,3.0,4.0,3565.0,"Dishwasher, Garbage Disposal, Gas Range, Pantry: Closet, Refrigerator, Appliance Color: Stainless, Countertops: GRANITE","Concrete, Natural Stone",15.0,85718
2540,675000.0,-110.941776,32.319454,0.94,5465.78,1976,5,3.0,2.0,3.0,3051.0,"Dishwasher, Garbage Disposal, Gas Range, Pantry: Closet, Refrigerator, Appliance Color: Stainless, Countertops: GRANITE, Oven: GAS","Carpet, Ceramic Tile, Concrete, Mexican Tile",15.41,85718
2541,687000.0,-110.848268,32.258989,0.33,7227.28,1979,4,3.0,2.0,2.0,3631.0,"Dishwasher, Garbage Disposal, Island, Prep Sink, Refrigerator, Appliance Color: Stainless","Carpet, Mexican Tile",48.0,85715
2542,690000.0,-111.430863,33.366202,1.25,7716.66,2007,4,4.0,4.0,1.0,4361.0,"Dishwasher, Garbage Disposal","Carpet, Ceramic Tile, Natural Stone",0.0,85118
2543,680000.0,-110.917178,32.312064,1.0,5750.54,1994,4,3.0,3.0,1.0,2665.0,"Desk, Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Closet, Refrigerator, Appliance Color: Stainless, Microwave: -, Oven: -",Ceramic Tile,195.0,85718
2544,680000.0,-110.852209,32.314808,0.94,6008.0,1989,5,4.0,2.0,4.0,3442.0,"Dishwasher, Garbage Disposal, Refrigerator","Carpet, Ceramic Tile",44.0,85750
2545,695000.0,-110.987099,32.429633,0.5,6974.81,2000,5,4.0,3.0,1.0,3420.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Closet, Refrigerator, Appliance Color: Stainless, Countertops: Granite, Microwave: built in, Oven: Stainless","Carpet, Ceramic Tile",18.0,85755
2546,670000.0,-110.900902,32.331705,0.77,6439.68,1990,5,4.0,2.0,2.0,3727.0,"Dishwasher, Double Sink, Electric Range, Garbage Disposal, Island, Pantry: Closet, Appliance Color: Stainless, Countertops: Soapstone, Oven: Electric","Concrete, Natural Stone",75.0,85718
2547,600000.0,-110.904481,32.320514,0.46,6787.39,1992,5,3.0,3.0,2.0,3389.0,"Compactor, Dishwasher, Double Sink, Electric Range, Garbage Disposal, Refrigerator, Appliance Color: Stainless, Countertops: granite, Microwave: GE Mongram, Oven: GE Profile",Ceramic Tile,-1.0,85718
2548,675000.0,-110.989934,32.429541,0.83,6802.89,2001,4,4.0,3.0,1.0,3206.0,"Compactor, Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Closet, Refrigerator, Wet Bar, Appliance Color: Stainless, Countertops: Granite, Microwave: S/S Convection","Carpet, Natural Stone",18.0,85755
2549,680000.0,-110.986032,32.219062,0.05,4445.66,2011,2,3.0,2.0,1.0,1690.0,"Dishwasher, Gas Range, Pantry: Cabinet, Refrigerator, Countertops: Teak Wood","Concrete, Mexican Tile",99.0,85745
2550,635000.0,-111.039615,32.439088,4.26,7822.0,2004,5,5.0,3.0,3.0,4752.0,"Desk, Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Closet, Refrigerator, Wet Bar, Appliance Color: Stainless, Countertops: Granite, Oven: Double Oven","Carpet, Natural Stone",-1.0,85742
2551,675000.0,-110.732426,32.265197,0.83,2077.31,2018,3,3.0,3.0,2.0,2834.0,"Dishwasher, Gas Range, Island, Pantry: Walk-In, Prep Sink, Refrigerator, Appliance Color: Stainless, Countertops: Garnite, Microwave: Stainless, Oven: Stainless",Concrete,-1.0,85749
2552,663000.0,-110.936002,32.342756,0.8,5881.81,1988,3,3.0,2.0,2.0,2863.0,"Dishwasher, Double Sink, Electric Range, Garbage Disposal, Island, Refrigerator, Wet Bar, Appliance Color: Stainless, Countertops: Granite, Microwave: Decor, Oven: Decor","Carpet, Natural Stone",100.0,85718
2553,675000.0,-110.979233,32.459471,0.46,8110.63,2007,3,4.0,3.0,1.0,2655.0,"Dishwasher, Garbage Disposal, Gas Range, Island, Refrigerator, Appliance Color: Stainless, Countertops: Granite",Natural Stone,195.0,85755
2554,712000.0,-110.966905,32.365834,0.81,11588.0,2011,5,5.0,3.0,2.0,5255.0,"Dishwasher, Double Sink, Garbage Disposal, Island, Pantry: Walk-In, Refrigerator, Appliance Color: Stainless, Countertops: Granite",Concrete,-1.0,85704
2555,680000.0,-110.886343,32.331381,1.3,5791.0,1972,4,4.0,2.0,1.0,3150.0,"Dishwasher, Garbage Disposal, Indoor Grill, Lazy Susan, Pantry: Closet, Refrigerator, Appliance Color: Stainless, Microwave: Black, Oven: Black",Mexican Tile,258.0,85718
2556,705000.0,-110.728178,32.250633,0.94,7349.56,2001,4,5.0,4.0,2.0,4765.0,"Dishwasher, Garbage Disposal, Gas Range, Island, Pantry: Closet, Refrigerator, Warming Drawer, Appliance Color: Stainless, Countertops: Granite, Microwave: Microwave, Oven: Oven","Carpet, Ceramic Tile",-1.0,85749
2557,675000.0,-110.843814,32.324205,0.22,6231.95,1996,4,3.0,2.0,1.0,2903.0,"Dishwasher, Double Sink, Garbage Disposal, Island, Pantry: Walk-In, Appliance Color: Stainless",Natural Stone,142.0,85750
2558,669500.0,-110.77492,32.306883,0.97,8865.24,2004,3,3.0,2.0,1.0,2808.0,"Dishwasher, Double Sink, Garbage Disposal, Pantry: Cabinet, Refrigerator, Appliance Color: Stainless, Countertops: Granite, Microwave: Stainless, Oven: Stainless","Carpet, Ceramic Tile, Wood",283.0,85749
2559,690000.0,-110.858411,32.551346,0.36,5639.42,2006,3,4.0,3.0,1.0,3709.0,"Compactor, Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Refrigerator, Wet Bar, Appliance Color: Stainless",Ceramic Tile,170.0,85739
2560,685000.0,-111.076247,32.398172,3.32,6520.74,2007,5,3.0,10.0,0.0,3802.0,"Dishwasher, Garbage Disposal, Refrigerator, Appliance Color: Stainless, Countertops: Granite, Microwave: Stainless, Oven: Stainless","Carpet, Laminate, Natural Stone, Wood",-1.0,85742
2561,650000.0,-110.925862,32.309556,1.03,5585.67,1996,4,4.0,2.0,3.0,3448.0,"Compactor, Dishwasher, Double Sink, Freezer, Garbage Disposal, Gas Range, Indoor Grill, Island, Pantry: Cabinet, Prep Sink, Refrigerator, Warming Drawer, Appliance Color: Stainless, Oven: Two","Carpet, Mexican Tile, Wood, Other: Slate",-1.0,85718
2562,699000.0,-110.791548,32.305185,0.83,2251.96,2018,4,4.0,3.0,0.0,3549.0,"Dishwasher, Double Sink, Freezer, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Wet Bar, Appliance Color: Stainless, Countertops: Granite, Microwave: Drawer, Oven: Double",Concrete,30.0,85749
2563,650000.0,-111.0094,32.455869,7.65,10186.7,1992,2,3.0,4.0,1.0,3788.0,"Compactor, Desk, Dishwasher, Electric Range, Garbage Disposal, Island, Pantry: Cabinet, Refrigerator, Wet Bar, Appliance Color: Stainless","Carpet, Ceramic Tile",180.0,85755
2565,650000.0,-110.091909,31.86381,36.3,3374.66,2007,3,4.0,3.0,1.0,3721.0,"Compactor, Dishwasher, Double Sink, Electric Range, Freezer, Garbage Disposal, Island, Pantry: Cabinet, Prep Sink, Refrigerator, Appliance Color: Stainless, Countertops: Granite, Microwave: Stainless Steel, Oven: Gas","Concrete, Other: Polished Concrete",39.0,85630
2566,650000.0,-110.944402,32.310463,0.95,4913.6,1981,5,3.0,3.0,1.0,2965.0,"Dishwasher, Garbage Disposal, Gas Range, Island, Pantry: Cabinet, Refrigerator, Appliance Color: Stainless, Countertops: Granite, Microwave: Built In, Oven: Built In","Natural Stone, Wood, Other: Cork",5.0,85718
2567,614000.0,-111.047281,31.600674,0.46,4911.0,2005,3,2.5,3.0,1.0,2950.0,"Garbage Disposal, Gas Range, Island, Lazy Susan, Pantry: Walk-In, Refrigerator, Reverse Osmosis, Appliance Color: Stainless, Countertops: Granite, Microwave: Built-In, Oven: Single","Concrete, Natural Stone",-1.0,85646
2568,675000.0,-110.61365,32.124671,40.49,8762.91,1988,4,3.0,3.0,1.0,4094.0,"Dishwasher, Garbage Disposal, Refrigerator","Ceramic Tile, Mexican Tile, Natural Stone, Wood",165.0,85641
2569,659000.0,-110.874128,32.321136,1.3,5409.42,1987,4,3.0,2.0,2.0,3209.0,"Desk, Dishwasher, Electric Range, Garbage Disposal, Island, Lazy Susan, Pantry: Cabinet, Prep Sink, Refrigerator, Wet Bar, Appliance Color: Black, Countertops: Tile, Microwave: Built in, Black, Oven: Built-In Black","Carpet, Ceramic Tile, Wood",-1.0,85750
2570,680000.0,-110.889114,32.258285,0.83,6250.54,1965,5,3.0,0.0,3.0,3147.0,"Dishwasher, Gas Range, Island, Refrigerator, Appliance Color: Stainless, Countertops: CONCRETE, Oven: DOUBLE","Carpet, Mexican Tile, Natural Stone",-1.0,85712
2571,665000.0,-110.84452,32.326403,0.56,8546.92,1997,3,3.0,2.0,2.0,3194.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Refrigerator, Appliance Color: Stainless, Oven: Double SS","Ceramic Tile, Other: Marble",142.0,85750
2572,635000.0,-110.902088,32.334625,1.64,6429.15,2002,2,3.0,3.0,2.0,2867.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Cabinet, Prep Sink, Refrigerator, Appliance Color: Stainless, Countertops: Granite, Microwave: Built In, Oven: 2 Wall Ovens",Ceramic Tile,6.0,85718
2573,680000.0,-111.100538,32.462074,0.29,2.0,2016,3,3.0,3.0,0.0,3404.0,"Dishwasher, Garbage Disposal","Carpet, Ceramic Tile",82.0,85658
2574,685000.0,-111.100986,32.33438,3.37,6894.04,2002,4,4.0,6.0,1.0,2840.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Lazy Susan, Pantry: Walk-In, Refrigerator, Appliance Color: Stainless, Countertops: granite, Microwave: stainless, Oven: stainless",Concrete,-1.0,85743
2575,680000.0,-111.087786,32.459235,0.66,7009.3,2005,4,4.0,3.0,2.0,3541.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven","Carpet, Natural Stone",250.0,85658
2576,668000.0,-110.592261,32.146431,36.0,7251.98,1980,4,5.0,0.0,5.0,4574.0,"Dishwasher, Electric Range, Garbage Disposal, Island, Pantry: Walk-In, Refrigerator, Appliance Color: Stainless, Countertops: Chiseled Granite, Microwave: built in, Oven: Built in",Other: Brick,165.0,85641
2577,675000.0,-110.965062,32.409235,0.41,7134.0,2010,3,3.0,3.0,1.0,3350.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven","Carpet, Ceramic Tile",75.0,85737
2578,674000.0,-110.991374,32.424723,0.84,5957.0,2004,4,4.0,3.0,2.0,3541.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven","Carpet, Other",79.0,85755
2579,675000.0,-110.9099,32.317568,0.17,5439.0,2004,3,3.0,3.0,1.0,2664.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",Concrete,159.0,85718
2580,667000.0,-110.862542,32.276958,0.64,7094.36,2006,4,3.0,3.0,0.0,3263.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Closet, Refrigerator, Appliance Color: Stainless, Oven: Stainless","Carpet, Ceramic Tile",110.0,85750
2581,697700.0,-110.859482,32.2866,0.85,893.84,2014,4,3.0,3.0,0.0,2458.0,"Dishwasher, Garbage Disposal, Microwave, Oven","Carpet, Ceramic Tile",50.0,85750
2582,684000.0,-110.854477,32.311725,0.94,4612.29,1991,5,3.0,3.0,3.0,3542.0,"Dishwasher, Garbage Disposal, Refrigerator, Oven","Mexican Tile, Natural Stone, Wood",42.0,85750
2583,660000.0,-110.830455,32.317815,1.06,4878.0,1988,4,3.0,3.0,2.0,3083.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven","Carpet, Ceramic Tile",81.0,85750
2584,670000.0,-110.960652,32.231304,0.22,5511.3,1913,6,4.0,2.0,1.0,3182.0,"Dishwasher, Microwave, Oven","Ceramic Tile, Wood",0.0,85719
2585,690000.0,-110.927271,32.216912,0.41,6400.7,2008,5,5.0,5.0,2.0,3876.0,"Compactor, Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",Concrete,0.0,85716
2586,685000.0,-110.881391,32.325324,1.0,7057.81,1966,4,4.0,2.0,2.0,3495.0,"Dishwasher, Double Sink, Electric Range, Garbage Disposal, Lazy Susan, Pantry: Cabinet, Refrigerator, Appliance Color: Stainless, Microwave: area, Oven: double","Carpet, Ceramic Tile, Mexican Tile",-1.0,85718
2587,660000.0,-110.838336,32.279477,0.37,7807.0,2014,6,4.0,4.0,0.0,4152.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven","Carpet, Ceramic Tile",89.0,85750
2588,695257.0,-110.992832,32.434522,0.61,2147.95,2018,4,3.0,3.0,1.0,2814.0,"Dishwasher, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Appliance Color: Stainless, Microwave: Built in","Carpet, Other: Porcelain Tile",100.0,85755
2589,675000.0,-110.851361,32.311857,1.0,4658.71,1985,3,4.0,2.0,3.0,3933.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven","Carpet, Natural Stone, Wood",37.0,85750
2590,682500.0,-110.963075,32.350087,1.29,8587.37,2012,4,4.0,3.0,0.0,4072.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",Concrete,1.0,85704
2591,650000.0,-110.932555,32.340956,0.9,5718.0,1987,3,3.0,2.0,3.0,2868.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",Concrete,100.0,85718
2592,675000.0,-110.909876,32.295565,1.41,6011.86,1990,4,3.0,3.0,2.0,3225.0,"Dishwasher, Freezer, Garbage Disposal, Refrigerator, Microwave, Oven","Carpet, Ceramic Tile",193.0,85718
2593,665000.0,-110.984941,32.458646,0.47,6618.16,2003,3,4.0,3.0,1.0,3468.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven","Carpet, Ceramic Tile",91.0,85755
2594,685000.0,-110.933418,32.334352,1.52,5718.0,1996,4,3.0,3.0,3.0,3200.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven","Carpet, Ceramic Tile, Natural Stone",0.0,85718
2595,690000.0,-110.867066,32.508066,4.2,5249.0,2008,4,5.0,6.0,2.0,3434.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven","Ceramic Tile, Other",0.0,85739
2596,675000.0,-110.810961,32.290418,0.6,6454.0,1996,5,3.0,3.0,3.0,4059.0,"Compactor, Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven","Carpet, Ceramic Tile",0.0,85750
2597,669000.0,-110.859163,32.533073,1.0,4177.0,2003,3,3.0,3.0,1.0,3272.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven","Carpet, Ceramic Tile",199.0,85739
2598,630000.0,-110.954876,32.382015,1.01,5562.29,1988,4,3.0,2.5,1.0,2772.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven","Carpet, Ceramic Tile, Wood",2.0,85704
2599,686000.0,-110.984933,32.381265,1.0,5175.0,1977,5,4.0,2.0,2.0,3268.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven","Carpet, Ceramic Tile, Wood",7.0,85737
2600,675000.0,-110.739879,32.270161,3.34,5068.0,2005,4,4.0,3.0,2.0,3659.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven","Carpet, Natural Stone, Wood",0.0,85749
2601,675000.0,-110.981237,32.349299,1.25,5353.1,2005,4,4.0,3.0,1.0,3464.0,"Garbage Disposal, Refrigerator, Microwave, Oven","Ceramic Tile, Concrete, Natural Stone",0.0,85704
2602,660000.0,-110.859283,32.312185,0.82,6356.0,1997,5,3.0,3.0,3.0,3617.0,"Dishwasher, Garbage Disposal, Microwave, Oven","Carpet, Ceramic Tile",42.0,85750
2603,654000.0,-110.946854,32.38678,2.78,9372.64,1996,4,4.0,4.0,2.0,3436.0,"Compactor, Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven","Carpet, Ceramic Tile, Natural Stone",70.0,85737
2604,680000.0,-110.930914,32.304457,1.24,4951.82,1995,2,3.0,2.0,3.0,2627.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven","Carpet, Ceramic Tile, Concrete, Wood",0.0,85718
2605,675000.0,-110.939122,32.231143,0.24,7265.0,2004,6,6.0,2.0,2.0,3949.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven","Carpet, Concrete, Wood",0.0,85719
2606,675000.0,-111.095782,32.459268,0.86,8478.0,2007,3,4.0,3.0,2.0,3811.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven","Carpet, Ceramic Tile",84.0,85658
2607,622500.0,-110.940337,32.333973,0.83,5099.63,1993,4,4.0,3.0,2.0,3066.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven","Carpet, Mexican Tile",15.0,85718
2608,655000.0,-111.017396,32.390461,3.96,6286.31,2003,4,3.0,3.0,1.0,3736.0,"Dishwasher, Garbage Disposal, Refrigerator, Oven","Carpet, Concrete",53.0,85742
2609,675000.0,-111.077691,32.46399,0.31,7739.0,2002,3,3.0,2.0,3.0,2484.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven","Carpet, Natural Stone",252.0,85658
2610,580000.0,-110.954524,32.351059,4.01,5964.01,1959,5,4.0,0.0,2.0,3780.0,"Dishwasher, Garbage Disposal, Microwave, Oven","Carpet, Ceramic Tile, Vinyl",5.0,85718
2611,565000.0,-111.000616,31.843045,3.18,3787.8,1992,2,3.0,2.0,2.0,3269.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",Mexican Tile,0.0,85622
2612,680000.0,-110.92558,32.227244,0.58,7967.25,1946,4,4.0,2.0,3.0,3842.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven","Carpet, Ceramic Tile, Other",0.0,85716
2613,690000.0,-110.959698,32.30637,1.13,4292.34,1968,3,3.0,2.0,3.0,3879.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven","Ceramic Tile, Concrete, Wood",0.0,85718
2614,655000.0,-111.076036,32.463875,0.5,7235.67,2006,3,3.0,2.0,1.0,2579.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven","Carpet, Ceramic Tile",257.0,85658
2615,675000.0,-110.945419,32.304036,1.12,4993.0,1968,4,5.0,3.0,2.0,3948.0,"Dishwasher, Garbage Disposal, Microwave, Oven","Carpet, Natural Stone",6.0,85718
2616,682000.0,-110.924846,32.318249,1.1,4750.0,2004,4,3.0,3.0,1.0,2637.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",Ceramic Tile,175.0,85718
2617,620000.0,-110.943528,32.305748,1.0,6137.49,1944,6,5.0,0.0,1.0,4775.0,"Dishwasher, Refrigerator, Oven","Ceramic Tile, Concrete, Wood",0.0,85718
2618,675000.0,-110.939245,32.322481,0.92,3740.13,1976,4,3.0,2.0,1.0,2642.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",Other,15.0,85718
2619,689000.0,-110.945076,32.316094,1.62,4891.0,1984,4,2.0,2.0,1.0,2766.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven","Carpet, Ceramic Tile",52.0,85718
2620,650000.0,-111.039284,32.44086,4.26,6693.0,2005,3,3.0,3.0,2.0,3311.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Prep Sink, Refrigerator, Appliance Color: Stainless",Concrete,0.0,85742
2621,649000.0,-110.948239,32.313392,0.8,6601.47,1988,5,4.0,2.0,2.0,4401.0,"Dishwasher, Double Sink, Freezer, Garbage Disposal, Gas Range, Refrigerator, Reverse Osmosis, Appliance Color: Stainless, Countertops: granite","Carpet, Natural Stone, Wood",5.0,85718
2622,670000.0,-110.844632,32.285359,1.04,7892.83,1994,5,4.0,3.0,2.0,4165.0,"Dishwasher, Refrigerator","Ceramic Tile, Wood",100.0,85750
2623,685000.0,-110.985472,32.335498,0.99,5442.82,1978,5,6.0,4.0,2.0,3771.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Refrigerator, Appliance Color: Stainless, Countertops: Granite","Concrete, Natural Stone",-1.0,85704
2624,585000.0,-110.723071,32.29549,20.0,6765.0,1940,3,3.0,4.0,1.0,3291.0,"Dishwasher, Garbage Disposal","Carpet, Concrete, Vinyl",0.0,85749
2625,655000.0,-110.951913,32.310889,0.63,6941.0,1986,4,3.0,3.0,2.0,3727.0,"Desk, Dishwasher, Garbage Disposal, Refrigerator, Countertops: granite","Carpet, Mexican Tile",5.0,85718
2626,685000.0,-110.983159,32.452015,0.39,1288.81,2017,4,3.0,3.0,0.0,3132.0,"Dishwasher, Garbage Disposal, Gas Range, Pantry: Closet, Appliance Color: Stainless, Countertops: Quartz, Microwave: Upgraded, Oven: Dual","Carpet, Ceramic Tile",135.0,85755
2627,675000.0,-110.932849,32.316148,1.2,3026.64,1963,3,3.0,0.0,1.0,2432.0,"Dishwasher, Gas Range, Refrigerator, Appliance Color: Stainless","Concrete, Mexican Tile",4.0,85718
2628,705000.0,-110.75012,32.18855,3.37,7283.93,1994,5,7.0,5.0,1.0,4890.0,"Desk, Dishwasher, Double Sink, Electric Range, Garbage Disposal, Reverse Osmosis, Warming Drawer, Appliance Color: Stainless, Countertops: Granite","Carpet, Ceramic Tile, Concrete, Wood",-1.0,85730
2629,675000.0,-110.678536,32.101802,1.3,430.0,2018,4,4.0,3.0,1.0,3367.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Appliance Color: Stainless, Microwave: Monogram, Oven: Monogram",Ceramic Tile,90.0,85641
2630,685000.0,-111.01164,32.421138,0.48,6968.39,2015,4,4.0,3.0,1.0,3646.0,"Dishwasher, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Refrigerator, Appliance Color: Stainless, Countertops: granite, Oven: double","Carpet, Ceramic Tile, Laminate",83.0,85737
2631,680000.0,-110.885511,32.283423,1.92,2878.43,1972,4,3.0,2.0,1.0,3370.0,"Dishwasher, Garbage Disposal, Gas Range, Island, Refrigerator, Appliance Color: Stainless, Microwave: Stainless Steel, Oven: Stainless Steel","Carpet, Ceramic Tile",6.0,85718
2632,660000.0,-110.866279,32.264815,1.11,5986.66,1969,5,5.0,2.0,1.0,2907.0,"Dishwasher, Double Sink, Electric Range, Garbage Disposal, Pantry: Cabinet, Refrigerator, Oven: yes","Concrete, Wood",86.0,85715
2633,685000.0,-111.053456,32.418444,0.46,7981.67,2008,3,3.0,2.0,2.0,2285.0,"Dishwasher, Garbage Disposal, Gas Range, Refrigerator, Appliance Color: Stainless",Concrete,30.0,85658
2634,660000.0,-110.742576,32.252631,0.83,6346.24,2006,4,5.0,3.0,1.0,3965.0,"Dishwasher, Gas Range","Carpet, Ceramic Tile, Wood",75.0,85749
2637,700500.0,-111.009596,32.41796,0.51,7331.66,2015,5,5.0,3.0,0.0,4150.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Pantry: Walk-In, Refrigerator, Water Purifier, Appliance Color: Stainless, Countertops: Granite, Microwave: SS, Oven: SS","Carpet, Ceramic Tile, Wood",100.0,85737
